Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
arimaFD1,standard,realKnownCause/machine_temperature_system_failure.csv,1.0,0.306846105624317,4,19670,7,2264,21945
arimaFD1,standard,realKnownCause/nyc_taxi.csv,1.0,2.272093613100641,6,8535,0,1029,9570
arimaFD1,standard,realKnownCause/rogue_agent_key_hold.csv,1.0,-2.219997974880038,0,1408,2,190,1600
arimaFD1,standard,realKnownCause/rogue_agent_key_updown.csv,1.0,-2.0,0,4035,0,530,4565
arimaFD1,standard,realTraffic/occupancy_6005.csv,1.0,0.710148999188188,1,1782,2,238,2023
arimaFD1,standard,realTraffic/occupancy_t4013.csv,1.0,1.7585945423775997,20,1875,0,230,2125
arimaFD1,standard,realTraffic/speed_6005.csv,1.0,0.8670621615253519,1,1886,0,238,2125
arimaFD1,standard,realTraffic/speed_7578.csv,1.0,-4.0,0,842,0,116,958
arimaFD1,standard,realTraffic/speed_t4013.csv,1.0,-0.44139464675226414,1,1871,0,249,2121
arimaFD1,standard,realTraffic/TravelTime_387.csv,1.0,-3.0,0,1876,0,249,2125
arimaFD1,standard,realTraffic/TravelTime_451.csv,1.0,-1.0,0,1621,0,217,1838
arimaFD1,standard,realTweets/Twitter_volume_AAPL.csv,1.0,-4.0,0,13564,0,1588,15152
arimaFD1,standard,realTweets/Twitter_volume_AMZN.csv,1.0,-0.37813204545834056,2,13500,1,1578,15081
arimaFD1,standard,realTweets/Twitter_volume_CRM.csv,1.0,-1.415229957012177,1,13556,3,1592,15152
arimaFD1,standard,realTweets/Twitter_volume_CVS.csv,1.0,-3.323521270558409,0,13574,3,1526,15103
arimaFD1,standard,realTweets/Twitter_volume_FB.csv,1.0,-3.7670927678543493,1,13468,33,1581,15083
arimaFD1,standard,realTweets/Twitter_volume_GOOG.csv,1.0,0.3161863868398136,3,13657,3,1429,15092
arimaFD1,standard,realTweets/Twitter_volume_IBM.csv,1.0,-0.3407630937512357,1,13552,1,1589,15143
arimaFD1,standard,realTweets/Twitter_volume_KO.csv,1.0,-3.0,0,13514,0,1587,15101
arimaFD1,standard,realTweets/Twitter_volume_PFE.csv,1.0,-4.22,0,13518,2,1588,15108
arimaFD1,standard,realTweets/Twitter_volume_UPS.csv,1.0,-5.10833038721929,0,13530,1,1585,15116
Totals,,,,-70.86751512592755,57,299279,68,33438,332842
