Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
arimaFD3,reward_low_FN_rate,realAdExchange/exchange-4_cpm_results.csv,1.0,0.7621933748927665,3,1231,2,161,1397
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,1.0,-2.1941661822520855,1,3015,11,401,3428
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,1.0,0.013510307411563782,2,3015,11,400,3428
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,1.0,1.3558536873448936,3,3023,3,399,3428
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,1.0,-0.16340315648710557,2,3014,11,401,3428
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,1.0,0.6808133561417133,3,3082,3,340,3428
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,1.0,0.21113537472680366,2,3018,7,401,3428
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,1.0,-1.3200000000000003,0,3416,12,0,3428
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,1.0,-1.229334425820261,2,3012,11,403,3428
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,1.0,-1.214956200407596,1,3528,20,472,4021
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,1.0,-1.1980972753820973,2,3012,11,403,3428
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/ec2_network_in_257a54.csv,1.0,0.8849886130230413,1,3025,0,402,3428
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/ec2_network_in_5abac7.csv,1.0,-0.571444581714991,4,3524,23,470,4021
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,1.0,1.2964646803273603,2,3021,5,400,3428
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/grok_asg_anomaly.csv,1.0,-1.229120998712737,3,3452,11,462,3928
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,1.0,-1.1370920168876661,1,930,1,125,1057
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,1.0,1.5069842528517001,3,3022,4,399,3428
arimaFD3,reward_low_FN_rate,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,1.0,-1.0886707610067186,1,3026,0,401,3428
arimaFD3,reward_low_FN_rate,realKnownCause/ambient_temperature_system_failure.csv,1.0,-2.5485210002745733,1,5779,12,725,6517
arimaFD3,reward_low_FN_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,1.0,-3.194398254082928,9,15763,38,1490,17300
arimaFD3,reward_low_FN_rate,realKnownCause/ec2_request_latency_system_failure.csv,1.0,2.332275482486774,6,3081,1,340,3428
arimaFD3,reward_low_FN_rate,realKnownCause/machine_temperature_system_failure.csv,1.0,-2.6961168687516084,5,19651,26,2263,21945
arimaFD3,reward_low_FN_rate,realKnownCause/nyc_taxi.csv,1.0,-5.508345880249164,3,8500,35,1032,9570
arimaFD3,reward_low_FN_rate,realKnownCause/rogue_agent_key_hold.csv,1.0,-4.439998079783526,0,1406,4,190,1600
arimaFD3,reward_low_FN_rate,realKnownCause/rogue_agent_key_updown.csv,1.0,-2.2441485992348915,1,4032,3,529,4565
arimaFD3,reward_low_FN_rate,realTraffic/occupancy_6005.csv,1.0,0.4718817311124143,1,1780,4,238,2023
arimaFD3,reward_low_FN_rate,realTraffic/occupancy_t4013.csv,1.0,1.6420133664842127,10,1873,2,240,2125
arimaFD3,reward_low_FN_rate,realTraffic/speed_6005.csv,1.0,0.550658689749588,1,1883,3,238,2125
arimaFD3,reward_low_FN_rate,realTraffic/speed_7578.csv,1.0,-8.55,0,837,5,116,958
arimaFD3,reward_low_FN_rate,realTraffic/speed_t4013.csv,1.0,1.3900558749132887,2,1866,5,248,2121
arimaFD3,reward_low_FN_rate,realTraffic/TravelTime_387.csv,1.0,-0.3654429838600892,2,1873,3,247,2125
arimaFD3,reward_low_FN_rate,realTraffic/TravelTime_451.csv,1.0,0.6831822440699903,1,1618,3,216,1838
arimaFD3,reward_low_FN_rate,realTweets/Twitter_volume_AAPL.csv,1.0,2.6111023177543182,7,13552,12,1581,15152
arimaFD3,reward_low_FN_rate,realTweets/Twitter_volume_AMZN.csv,1.0,-2.7066255077346653,2,13496,5,1578,15081
arimaFD3,reward_low_FN_rate,realTweets/Twitter_volume_CRM.csv,1.0,1.4977034561267382,5,13547,12,1588,15152
arimaFD3,reward_low_FN_rate,realTweets/Twitter_volume_CVS.csv,1.0,2.242506463696868,4,13572,5,1522,15103
arimaFD3,reward_low_FN_rate,realTweets/Twitter_volume_FB.csv,1.0,-0.11769308497833919,2,13484,17,1580,15083
arimaFD3,reward_low_FN_rate,realTweets/Twitter_volume_GOOG.csv,1.0,-1.617514043007369,4,13646,14,1428,15092
arimaFD3,reward_low_FN_rate,realTweets/Twitter_volume_IBM.csv,1.0,-0.08018109640219828,4,13535,18,1586,15143
arimaFD3,reward_low_FN_rate,realTweets/Twitter_volume_KO.csv,1.0,2.2925271328782215,4,13510,4,1583,15101
arimaFD3,reward_low_FN_rate,realTweets/Twitter_volume_PFE.csv,1.0,0.26498501559082954,8,13488,32,1580,15108
arimaFD3,reward_low_FN_rate,realTweets/Twitter_volume_UPS.csv,1.0,0.8174856354041482,7,13499,32,1578,15116
Totals,,,,-36.29783672370334,147,298683,664,33348,332842
