Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,1.0,-1.1679247456096484,2,3015,11,400,3428
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,1.0,1.0258536873448936,3,3023,3,399,3428
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,1.0,-1.3173515058689071,2,3014,11,401,3428
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,1.0,0.392847791114065,3,3082,3,340,3428
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,1.0,-0.5588646252731964,2,3018,7,401,3428
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,1.0,-2.6400000000000006,0,3416,12,0,3428
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,1.0,-1.3557049466408793,2,3012,11,403,3428
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,1.0,-3.314016905133279,1,3528,20,472,4021
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,1.0,-1.3272531909733325,2,3012,11,403,3428
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/ec2_network_in_257a54.csv,1.0,0.8849886130230413,1,3025,0,402,3428
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/ec2_network_in_5abac7.csv,1.0,-3.06341372991836,4,3524,23,470,4021
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,1.0,0.7484987972317367,2,3021,5,400,3428
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/grok_asg_anomaly.csv,1.0,-1.378001192542245,3,3452,11,462,3928
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,1.0,-0.24709201688766613,1,930,1,125,1057
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,1.0,1.1889218898345395,3,3022,4,399,3428
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,1.0,-0.08867076100671845,1,3026,0,401,3428
arimaFD3,reward_low_FP_rate,realKnownCause/ambient_temperature_system_failure.csv,1.0,-2.8683819995922732,1,5779,12,725,6517
arimaFD3,reward_low_FP_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,1.0,-7.374398254082927,9,15763,38,1490,17300
arimaFD3,reward_low_FP_rate,realKnownCause/ec2_request_latency_system_failure.csv,1.0,2.222275482486774,6,3081,1,340,3428
arimaFD3,reward_low_FP_rate,realKnownCause/machine_temperature_system_failure.csv,1.0,-4.472490467894285,5,19651,26,2263,21945
arimaFD3,reward_low_FP_rate,realKnownCause/nyc_taxi.csv,1.0,-7.157323491283195,3,8500,35,1032,9570
arimaFD3,reward_low_FP_rate,realKnownCause/rogue_agent_key_hold.csv,1.0,-2.879996159567051,0,1406,4,190,1600
arimaFD3,reward_low_FP_rate,realKnownCause/rogue_agent_key_updown.csv,1.0,-1.5741485992348914,1,4032,3,529,4565
arimaFD3,reward_low_FP_rate,realTraffic/occupancy_6005.csv,1.0,0.04834003139283072,1,1780,4,238,2023
arimaFD3,reward_low_FP_rate,realTraffic/occupancy_t4013.csv,1.0,1.4220133664842127,10,1873,2,240,2125
arimaFD3,reward_low_FP_rate,realTraffic/speed_6005.csv,1.0,0.22065868974958802,1,1883,3,238,2125
arimaFD3,reward_low_FP_rate,realTraffic/speed_7578.csv,1.0,-5.1,0,837,5,116,958
arimaFD3,reward_low_FP_rate,realTraffic/speed_t4013.csv,1.0,0.8400558749132887,2,1866,5,248,2121
arimaFD3,reward_low_FP_rate,realTraffic/TravelTime_387.csv,1.0,0.3547219235838579,2,1873,3,247,2125
arimaFD3,reward_low_FP_rate,realTraffic/TravelTime_451.csv,1.0,0.4581966849567204,1,1618,3,216,1838
arimaFD3,reward_low_FP_rate,realTweets/Twitter_volume_AAPL.csv,1.0,1.4539457795182513,7,13552,12,1581,15152
arimaFD3,reward_low_FP_rate,realTweets/Twitter_volume_AMZN.csv,1.0,-1.1901745918231836,2,13496,5,1578,15081
arimaFD3,reward_low_FP_rate,realTweets/Twitter_volume_CRM.csv,1.0,0.2658081899911633,5,13547,12,1588,15152
arimaFD3,reward_low_FP_rate,realTweets/Twitter_volume_CVS.csv,1.0,1.6925064636968683,4,13572,5,1522,15103
arimaFD3,reward_low_FP_rate,realTweets/Twitter_volume_FB.csv,1.0,-1.985788193734254,2,13484,17,1580,15083
arimaFD3,reward_low_FP_rate,realTweets/Twitter_volume_GOOG.csv,1.0,-2.106998257503661,4,13646,14,1428,15092
arimaFD3,reward_low_FP_rate,realTweets/Twitter_volume_IBM.csv,1.0,-1.9753532226637702,4,13535,18,1586,15143
arimaFD3,reward_low_FP_rate,realTweets/Twitter_volume_KO.csv,1.0,1.8529886458255822,4,13510,4,1583,15101
arimaFD3,reward_low_FP_rate,realTweets/Twitter_volume_PFE.csv,1.0,-3.2058968062868045,8,13488,32,1580,15108
arimaFD3,reward_low_FP_rate,realTweets/Twitter_volume_UPS.csv,1.0,-2.600123821770974,7,13499,32,1578,15116
Totals,,,,-83.09942117044943,147,298683,664,33348,332842
